name,aten::cudnn_convolution,void,maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...,aten::addmm,sgemm_32x32x32_NT_vec,aten::cudnn_batch_norm,aten::copy_,aten::add_,aten::clamp_min,aten::mul,Memcpy,aten::add,aten::sub,aten::cat,aten::div,sgemm_32x32x32_NT,aten::fill_,maxwell_sgemm_32x128_nn,sgemm_128x128x8_NN,maxwell_fp16_scudnn_fp16_128x64_stridedB_splitK_larg...,aten::native_batch_norm_backward,maxwell_fp16_scudnn_fp16_128x64_relu_medium_nn_v0,maxwell_fp16_scudnn_fp16_128x128_relu_small_nn_v0,at::native::(anonymous,aten::fake_quantize_per_channel_affine_cachemask,maxwell_gcgemm_64x64_nt,aten::_log_softmax_backward_data,sgemm_128x128x8_NT_vec,maxwell_sgemm_128x64_nn,aten::clamp,maxwell_scudnn_128x32_stridedB_splitK_large_nn_v0,maxwell_fp16_scudnn_fp16_128x64_stridedB_splitK_medi...,aten::mm,maxwell_sgemm_128x128_nn,sgemm_32x32x32_NN_vec,aten::max_pool2d_with_indices_backward,aten::cudnn_convolution_transpose,aten::addcdiv_,aten::addcmul_,aten::exp_,aten::leaky_relu_,torchvision::_roi_align_backward,aten::masked_fill_,sgemm_32x32x32_TN_vec,maxwell_gcgemm_32x32_tn,aten::native_dropout_backward,maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0,maxwell_scudnn_128x64_relu_interior_nn_v1,aten::sum,maxwell_fp16_scudnn_fp16_128x32_relu_small_nn_v0,aten::_fake_quantize_per_tensor_affine_cachemask_ten...,maxwell_scudnn_128x64_relu_small_nn_v1,maxwell_sgemm_64x64_nn,aten::_log_softmax,maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0,maxwell_sgemm_64x64_nt,aten::aminmax,maxwell_gcgemm_64x64_tn,aten::_softmax,aten::_fused_moving_avg_obs_fq_helper,aten::replication_pad2d,maxwell_scudnn_128x64_relu_large_nn_v1,aten::mul_,maxwell_scudnn_128x128_3dconv_fprop_small_nn_v0,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...,aten::_softmax_backward_data,aten::mse_loss_backward,aten::gelu_backward,aten::sqrt,maxwell_scudnn_128x64_stridedB_small_nn_v0,maxwell_scudnn_128x128_stridedB_small_nn_v0,aten::exp,maxwell_scudnn_128x32_relu_medium_nn_v1,maxwell_sgemm_128x128_nt,maxwell_scudnn_128x128_relu_medium_nn_v1,aten::clamp_min_,maxwell_sgemm_128x128_tn,aten::mse_loss,aten::hardtanh_backward,aten::elu_backward,maxwell_fp16_scudnn_fp16_128x128_relu_medium_nn_v0,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...,aten::embedding_dense_backward,maxwell_scudnn_128x32_relu_small_nn_v1,maxwell_scudnn_128x32_stridedB_splitK_medium_nn_v0,sgemm_32x32x32_NN,sgemm_128x128x8_NN_vec,aten::leaky_relu_backward,maxwell_fp16_scudnn_fp16_128x32_stridedB_splitK_larg...,maxwell_sgemm_128x32_nn,maxwell_sgemm_128x32_nt,aten::neg,aten::cudnn_batch_norm_backward,aten::native_layer_norm,sgemm_128x128x8_TN_vec,maxwell_sgemm_32x128_nt,aten::native_dropout,aten::max_pool2d_with_indices,aten::_conv_depthwise2d,maxwell_fp16_scudnn_fp16_128x64_stridedB_small_nn_v0...,aten::threshold_backward,sgemm_128x128x8_TN,aten::where,maxwell_sgemm_128x64_nt,aten::silu_,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile2...,aten::silu_backward,maxwell_sgemm_128x64_tn,maxwell_scudnn_128x64_stridedB_splitK_interior_nn_v0...,aten::bmm,aten::upsample_bilinear2d_backward,aten::hardswish_backward,aten::native_batch_norm,aten::convolution_backward,aten::native_layer_norm_backward
timm_nfnet_1,15.25,0.04,0.69,0.09,0.0,0.0,0.35,18.27,0.0,2.11,0.11,12.28,0.0,0.0,0.12,0.0,2.11,0.18,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.2,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.72,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,30.71,0.0
timm_nfnet_16,18.58,0.06,0.36,0.0,0.0,0.0,1.19,5.53,0.0,7.38,0.48,4.62,0.0,0.0,0.3,0.0,0.65,3.06,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,4.34,1.77,0.0,0.0,0.0,1.1,0.0,2.36,3.31,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.52,0.0,0.0,2.37,0.0,1.32,3.51,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.35,49.47,0.0
timm_nfnet_2,27.28,0.06,0.6,0.0,0.0,0.0,0.38,9.73,0.0,2.31,0.15,6.73,0.0,0.0,0.11,0.0,1.11,0.17,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.14,0.0,0.0,0.0,0.53,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.76,0.0,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,3.3,41.05,0.0
timm_nfnet_32,17.26,0.04,0.43,0.0,0.0,0.0,1.4,4.31,0.0,8.64,0.56,3.99,0.0,0.0,0.34,0.0,0.48,1.97,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,3.33,1.91,0.0,0.0,0.24,0.0,0.0,3.82,3.32,0.0,0.0,0.0,0.0,0.0,0.0,2.91,3.83,0.48,0.0,0.0,2.76,0.0,1.48,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,51.25,0.0
timm_nfnet_4,27.82,0.06,0.77,0.0,0.0,0.0,0.5,6.88,0.0,3.11,0.2,4.93,0.0,0.0,0.13,0.0,0.78,2.02,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.14,1.09,0.0,0.0,0.0,1.12,0.0,0.13,2.01,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,1.0,0.0,0.0,1.03,0.0,0.5,0.14,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,46.36,0.0
timm_nfnet_64,16.39,0.02,0.46,0.0,0.0,0.0,1.5,3.44,0.0,9.24,0.6,3.5,0.0,0.0,0.37,0.0,0.36,0.36,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,1.92,0.0,0.0,0.35,1.47,0.0,11.56,4.59,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.41,0.0,0.0,2.95,0.0,6.05,1.5,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,53.17,0.0
timm_nfnet_8,27.6,0.11,0.87,0.0,0.0,0.0,0.66,5.11,0.0,4.11,0.27,3.89,0.0,0.0,0.17,0.0,0.62,1.04,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.13,1.14,0.0,0.0,0.66,0.11,0.0,0.78,2.25,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.15,0.63,0.0,0.0,1.33,0.0,0.72,2.09,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.24,0.0,0.0,0.0,1.48,49.05,0.0
timm_regnet_1,21.15,0.02,0.0,0.07,0.0,4.36,0.0,7.04,0.0,0.86,0.0,4.45,0.0,0.0,0.28,0.0,1.43,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.31,0.0,0.0,0.0,1.79,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.13,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.71,0.0
timm_regnet_16,23.67,0.03,0.18,0.0,0.0,3.98,0.0,2.72,0.0,2.51,0.0,3.15,0.0,0.0,0.43,0.0,0.3,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.76,0.0,0.0,0.0,0.38,0.0,1.92,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,1.01,0.0,0.0,0.0,0.0,1.23,2.99,0.0,3.18,0.0,1.27,2.63,0.0,0.0,0.0,0.0,0.0,0.19,0.0,6.86,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.0,0.0,0.0,0.0,48.94,0.0
timm_regnet_2,19.94,0.02,0.0,0.07,0.0,4.2,0.0,6.8,0.0,1.25,0.0,3.87,0.0,0.0,0.33,0.0,1.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.16,0.0,0.0,0.0,1.58,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.1,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.49,0.0
timm_regnet_32,22.04,0.02,0.19,0.0,0.0,4.27,0.0,2.09,0.0,2.71,0.0,2.96,0.0,0.0,0.47,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.65,0.0,0.0,0.0,0.87,0.0,1.82,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.35,0.0,0.0,0.0,0.0,1.88,3.18,0.0,4.12,0.0,0.94,2.87,0.0,0.0,0.0,0.0,0.0,0.21,0.0,6.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,49.96,0.0
timm_regnet_4,12.02,0.04,0.09,0.03,0.0,2.05,0.0,2.71,0.0,0.94,0.0,2.0,0.0,0.0,0.18,0.0,0.45,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.57,0.0,0.0,0.03,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,9.01,0.0,0.0,0.0,0.0,0.15,2.18,0.0,0.0,0.0,0.94,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.06,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.28,0.0
timm_regnet_64,21.27,0.01,0.22,0.0,0.0,4.96,0.0,1.92,0.0,3.19,0.0,3.21,0.0,0.0,0.55,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.65,0.0,0.0,4.12,0.46,0.0,2.94,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.25,0.0,0.0,0.0,0.0,2.14,3.69,0.0,0.0,0.0,0.98,3.39,0.0,0.0,0.0,0.0,0.0,0.24,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,0.0,0.0,0.0,0.0,47.0,0.0
timm_regnet_8,13.44,0.03,0.1,0.0,0.0,2.26,0.0,2.14,0.0,1.25,0.0,1.95,0.0,0.0,0.21,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.51,0.0,0.0,0.02,0.26,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,6.88,0.0,0.0,0.0,0.0,0.37,1.49,0.0,0.0,0.0,0.65,1.16,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.4,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.89,0.0
timm_vision_transformer_1,0.48,0.02,0.0,15.25,5.82,0.0,1.6,18.36,0.0,0.98,0.52,13.82,0.0,0.03,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,3.38,0.0,0.0,0.0,22.65,4.38,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.47,2.97,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.47,0.0,0.0,0.47,0.0,1.06,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,0.0,0.0,0.0,5.99,0.0,8.73,0.0,0.0,0.0,0.34,3.23
timm_vision_transformer_16,0.23,0.0,0.0,20.17,0.01,0.0,4.98,2.82,0.0,4.11,0.84,7.5,0.0,0.05,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,18.49,3.45,0.0,0.0,0.0,33.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.29,0.23,2.4,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.68,0.0,0.0,1.87,0.0,2.28,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26,0.0,0.0,0.0,3.88,0.0,10.39,0.0,0.0,0.0,0.3,2.57
timm_vision_transformer_2,0.33,0.02,0.0,17.42,0.0,0.0,3.24,12.5,0.0,2.12,0.5,11.0,0.0,0.03,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,12.38,0.0,0.0,0.0,24.38,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.33,3.19,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,3.08,0.0,0.0,1.11,0.0,1.4,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,12.86,0.0,8.55,0.0,0.0,0.0,0.33,5.36
timm_vision_transformer_32,0.26,0.0,0.0,19.78,0.01,0.0,5.32,1.56,0.0,4.49,0.89,7.23,0.0,0.06,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.7,0.0,0.0,0.0,33.22,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.26,2.29,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.37,0.0,0.0,2.04,0.0,2.49,0.0,0.0,0.0,0.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.16,0.0,11.01,0.0,0.0,0.0,0.26,2.67
timm_vision_transformer_4,0.27,0.01,0.0,18.98,0.0,0.0,4.21,8.4,0.0,3.13,0.78,9.44,0.0,0.04,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,10.02,12.67,0.0,0.0,0.0,27.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.32,0.27,3.25,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,2.02,0.0,0.0,1.46,0.0,1.78,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0.0,11.52,0.0,10.41,0.0,0.0,0.0,0.34,2.64
timm_vision_transformer_64,0.29,0.0,0.0,22.25,0.01,0.0,4.95,0.76,0.0,4.23,0.83,6.34,0.0,0.05,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,3.42,0.0,0.0,0.0,35.5,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.29,1.97,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.18,0.0,0.0,1.92,0.0,2.34,0.0,0.0,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,3.84,0.0,10.17,0.0,0.0,0.0,0.23,2.46
timm_vision_transformer_8,0.21,0.01,0.0,19.56,0.02,0.0,4.73,5.1,0.0,3.77,0.79,8.42,0.0,0.05,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,9.57,14.55,0.0,0.0,0.0,30.37,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.31,0.21,2.7,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,1.22,0.0,0.0,1.73,0.0,2.11,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04,0.0,0.0,0.0,12.27,0.0,10.51,0.0,0.0,0.0,0.32,2.61
timm_vovnet_1,16.72,0.01,7.37,0.11,0.0,3.35,0.0,15.94,0.0,0.0,0.0,11.25,0.0,0.68,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.0,0.56,0.65,0.04,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.8,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,0.0,0.0,1.77,0.0,0.24,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,0.0
timm_vovnet_16,20.01,0.01,0.94,0.02,0.02,4.12,0.0,2.66,0.0,0.0,0.0,3.69,0.0,1.67,0.01,0.0,0.57,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,2.97,0.0,0.0,0.0,0.23,2.59,0.0,5.16,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.48,0.0,0.0,0.0,0.0,3.62,3.16,0.0,0.0,0.0,2.69,2.54,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.02,3.88,0.0,0.61,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3,0.0
timm_vovnet_2,17.65,0.02,4.2,0.09,0.0,3.38,0.0,11.77,0.0,0.0,0.0,8.91,0.0,0.95,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.18,0.0,0.03,0.0,4.31,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.88,0.0,0.0,0.0,2.35,1.34,0.0,0.0,0.0,0.0,0.0,8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.07,1.53,0.0,0.36,0.0,0.0,2.37,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.34,0.0
timm_vovnet_32,19.94,0.01,0.96,0.01,0.0,4.3,0.0,1.37,0.0,0.0,0.0,2.89,0.0,1.75,0.01,0.0,0.42,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,2.15,1.48,0.0,0.0,0.0,0.23,2.27,0.0,6.81,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.43,0.0,0.0,0.0,0.0,3.68,3.23,0.0,1.54,0.0,4.08,2.63,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,0.0,0.0,4.05,0.0,0.62,0.0,0.0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.93,0.0
